EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NORWAY, JAN MAYEN (STAID: 189).
Blended and updated with sources: 114682 901001 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
901001,19811008,   80,    0
901001,19811009,   65,    0
901001,19811010,   80,    0
901001,19811011,  117,    0
901001,19811012,  150,    0
901001,19811013,  127,    0
901001,19811014,   82,    0
901001,19811015,   82,    0
901001,19811016,   45,    0
901001,19811017,   35,    0
901001,19811018,   90,    0
901001,19811019,   37,    0
901001,19811020,   72,    0
901001,19811021,   37,    0
901001,19811022,   42,    0
901001,19811023,   17,    0
901001,19811024,   47,    0
901001,19811025,   20,    0
901001,19811026,   22,    0
901001,19811027,   80,    0
901001,19811028,   67,    0
901001,19811029,   50,    0
901001,19811030,   37,    0
901001,19811031,   75,    0
901001,19811101,   32,    0
901001,19811102,   27,    0
901001,19811103,   65,    0
901001,19811104,   90,    0
901001,19811105,   47,    0
901001,19811106,   97,    0
901001,19811107,   40,    0
901001,19811108,   55,    0
901001,19811109,   37,    0
901001,19811110,  102,    0
901001,19811111,   55,    0
901001,19811112,  100,    0
901001,19811113,   85,    0
901001,19811114,   87,    0
901001,19811115,   95,    0
901001,19811116,   67,    0
901001,19811117,  157,    0
901001,19811118,  177,    0
901001,19811119,  187,    0
901001,19811120,  110,    0
901001,19811121,  110,    0
901001,19811122,   82,    0
901001,19811123,   60,    0
901001,19811124,   85,    0
901001,19811125,  100,    0
901001,19811126,   92,    0
901001,19811127,   75,    0
901001,19811128,   92,    0
901001,19811129,   42,    0
901001,19811130,   90,    0
901001,19811201,   55,    0
901001,19811202,   27,    0
901001,19811203,  117,    0
901001,19811204,   92,    0
901001,19811205,   32,    0
901001,19811206,   67,    0
901001,19811207,  147,    0
901001,19811208,  145,    0
901001,19811209,  120,    0
901001,19811210,  112,    0
901001,19811211,  132,    0
901001,19811212,   80,    0
901001,19811213,   90,    0
901001,19811214,   90,    0
901001,19811215,   92,    0
901001,19811216,   77,    0
901001,19811217,   80,    0
901001,19811218,   75,    0
901001,19811219,   22,    0
901001,19811220,  120,    0
901001,19811221,   87,    0
901001,19811222,   75,    0
901001,19811223,    7,    0
901001,19811224,   45,    0
901001,19811225,   10,    0
901001,19811226,   10,    0
901001,19811227,    5,    0
901001,19811228,   80,    0
901001,19811229,  155,    0
901001,19811230,   82,    0
901001,19811231,   77,    0
114682,19820101,   33,    0
114682,19820102,   70,    0
114682,19820103,   94,    0
114682,19820104,  134,    0
114682,19820105,   44,    0
114682,19820106,  106,    0
114682,19820107,   51,    0
114682,19820108,   50,    0
114682,19820109,  108,    0
114682,19820110,   96,    0
114682,19820111,   31,    0
114682,19820112,   55,    0
114682,19820113,  135,    0
114682,19820114,  101,    0
114682,19820115,   94,    0
114682,19820116,   89,    0
114682,19820117,  101,    0
114682,19820118,  154,    0
114682,19820119,   89,    0
114682,19820120,   72,    0
114682,19820121,   58,    0
114682,19820122,   53,    0
114682,19820123,   41,    0
114682,19820124,   96,    0
114682,19820125,   69,    0
114682,19820126,  117,    0
114682,19820127,   53,    0
114682,19820128,   81,    0
114682,19820129,   87,    0
114682,19820130,   72,    0
114682,19820131,   10,    0
114682,19820201,   89,    0
114682,19820202,   99,    0
114682,19820203,   62,    0
114682,19820204,   60,    0
114682,19820205,   63,    0
114682,19820206,   75,    0
114682,19820207,   93,    0
114682,19820208,  106,    0
114682,19820209,   74,    0
114682,19820210,   79,    0
114682,19820211,   67,    0
114682,19820212,  111,    0
114682,19820213,  113,    0
114682,19820214,  159,    0
114682,19820215,   55,    0
114682,19820216,   48,    0
114682,19820217,   72,    0
114682,19820218,   44,    0
114682,19820219,   27,    0
114682,19820220,   14,    0
114682,19820221,   60,    0
114682,19820222,   86,    0
114682,19820223,  116,    0
114682,19820224,   79,    0
114682,19820225,   62,    0
114682,19820226,  110,    0
114682,19820227,  160,    0
114682,19820228,  118,    0
114682,19820301,  113,    0
114682,19820302,   46,    0
114682,19820303,   98,    0
114682,19820304,  106,    0
114682,19820305,   33,    0
114682,19820306,   87,    0
114682,19820307,   65,    0
114682,19820308,   64,    0
114682,19820309,   34,    0
114682,19820310,    8,    0
114682,19820311,   65,    0
114682,19820312,   57,    0
114682,19820313,   48,    0
114682,19820314,   10,    0
114682,19820315,   77,    0
114682,19820316,   77,    0
114682,19820317,  116,    0
114682,19820318,   19,    0
114682,19820319,   34,    0
114682,19820320,    7,    0
114682,19820321,    7,    0
114682,19820322,   31,    0
114682,19820323,   27,    0
114682,19820324,  111,    0
114682,19820325,   84,    0
114682,19820326,  111,    0
114682,19820327,  147,    0
114682,19820328,   98,    0
114682,19820329,   32,    0
114682,19820330,   98,    0
114682,19820331,   67,    0
114682,19820401,   53,    0
114682,19820402,   38,    0
114682,19820403,  120,    0
114682,19820404,   21,    0
114682,19820405,   80,    0
114682,19820406,  129,    0
114682,19820407,   82,    0
114682,19820408,  101,    0
114682,19820409,  101,    0
114682,19820410,  111,    0
114682,19820411,  116,    0
114682,19820412,   34,    0
114682,19820413,   63,    0
114682,19820414,   63,    0
114682,19820415,   72,    0
114682,19820416,   84,    0
114682,19820417,   48,    0
114682,19820418,   21,    0
114682,19820419,   31,    0
114682,19820420,   74,    0
114682,19820421,   81,    0
114682,19820422,   57,    0
114682,19820423,    3,    0
114682,19820424,   36,    0
114682,19820425,  106,    0
114682,19820426,   70,    0
114682,19820427,   65,    0
114682,19820428,  115,    0
114682,19820429,   70,    0
114682,19820430,   70,    0
114682,19820501,  123,    0
114682,19820502,   91,    0
114682,19820503,  118,    0
114682,19820504,  100,    0
114682,19820505,   64,    0
114682,19820506,   70,    0
114682,19820507,   55,    0
114682,19820508,   32,    0
114682,19820509,   33,    0
114682,19820510,   50,    0
114682,19820511,   33,    0
114682,19820512,  120,    0
114682,19820513,   93,    0
114682,19820514,   19,    0
114682,19820515,   39,    0
114682,19820516,   20,    0
114682,19820517,   17,    0
114682,19820518,    5,    0
114682,19820519,    0,    0
114682,19820520,   17,    0
114682,19820521,   32,    0
114682,19820522,   31,    0
114682,19820523,   38,    0
114682,19820524,    7,    0
114682,19820525,   36,    0
114682,19820526,   70,    0
114682,19820527,   31,    0
114682,19820528,   12,    0
114682,19820529,   19,    0
114682,19820530,   53,    0
114682,19820531,   44,    0
114682,19820601,   50,    0
114682,19820602,   80,    0
114682,19820603,   65,    0
114682,19820604,   67,    0
114682,19820605,   31,    0
114682,19820606,   48,    0
114682,19820607,   86,    0
114682,19820608,   33,    0
114682,19820609,   21,    0
114682,19820610,   38,    0
114682,19820611,   84,    0
114682,19820612,   46,    0
114682,19820613,   94,    0
114682,19820614,   55,    0
114682,19820615,   41,    0
114682,19820616,    3,    0
114682,19820617,   81,    0
114682,19820618,   48,    0
114682,19820619,   62,    0
114682,19820620,   60,    0
114682,19820621,   15,    0
114682,19820622,   19,    0
114682,19820623,   43,    0
114682,19820624,   17,    0
114682,19820625,   19,    0
114682,19820626,   10,    0
114682,19820627,   29,    0
114682,19820628,    8,    0
114682,19820629,    7,    0
114682,19820630,   22,    0
114682,19820701,   12,    0
114682,19820702,   10,    0
114682,19820703,    8,    0
114682,19820704,   82,    0
114682,19820705,   69,    0
114682,19820706,  130,    0
114682,19820707,   63,    0
114682,19820708,   58,    0
114682,19820709,   14,    0
114682,19820710,   12,    0
114682,19820711,   58,    0
114682,19820712,   96,    0
114682,19820713,   34,    0
114682,19820714,   22,    0
114682,19820715,   15,    0
114682,19820716,   26,    0
114682,19820717,   24,    0
114682,19820718,   56,    0
114682,19820719,   34,    0
114682,19820720,   58,    0
114682,19820721,   37,    0
114682,19820722,   38,    0
114682,19820723,   20,    0
114682,19820724,   63,    0
114682,19820725,   41,    0
114682,19820726,   48,    0
114682,19820727,  137,    0
114682,19820728,   74,    0
114682,19820729,   48,    0
114682,19820730,   17,    0
114682,19820731,   19,    0
114682,19820801,   28,    0
114682,19820802,   13,    0
114682,19820803,    5,    0
114682,19820804,   17,    0
114682,19820805,    3,    0
114682,19820806,   33,    0
114682,19820807,   15,    0
114682,19820808,   15,    0
114682,19820809,   96,    0
114682,19820810,   21,    0
114682,19820811,   91,    0
114682,19820812,   69,    0
114682,19820813,  106,    0
114682,19820814,  111,    0
114682,19820815,   51,    0
114682,19820816,   36,    0
114682,19820817,   67,    0
114682,19820818,   31,    0
114682,19820819,   29,    0
114682,19820820,    8,    0
114682,19820821,   34,    0
114682,19820822,   20,    0
114682,19820823,    8,    0
114682,19820824,   21,    0
114682,19820825,   65,    0
114682,19820826,   72,    0
114682,19820827,   24,    0
114682,19820828,   31,    0
114682,19820829,   38,    0
114682,19820830,   38,    0
114682,19820831,   93,    0
114682,19820901,   45,    0
114682,19820902,   86,    0
114682,19820903,  129,    0
114682,19820904,   86,    0
114682,19820905,   60,    0
114682,19820906,   19,    0
114682,19820907,   28,    0
114682,19820908,   31,    0
114682,19820909,  111,    0
114682,19820910,  134,    0
114682,19820911,   89,    0
114682,19820912,   29,    0
114682,19820913,   79,    0
114682,19820914,   48,    0
114682,19820915,   46,    0
114682,19820916,   55,    0
114682,19820917,   96,    0
114682,19820918,   83,    0
114682,19820919,   17,    0
114682,19820920,   22,    0
114682,19820921,   65,    0
114682,19820922,   60,    0
114682,19820923,   26,    0
114682,19820924,   41,    0
114682,19820925,   31,    0
114682,19820926,   20,    0
114682,19820927,  130,    0
114682,19820928,   27,    0
114682,19820929,   81,    0
114682,19820930,   62,    0
114682,19821001,   62,    0
114682,19821002,   10,    0
114682,19821003,   53,    0
114682,19821004,   48,    0
114682,19821005,   33,    0
114682,19821006,   45,    0
114682,19821007,   86,    0
114682,19821008,   17,    0
114682,19821009,  127,    0
114682,19821010,   14,    0
114682,19821011,   72,    0
114682,19821012,   17,    0
114682,19821013,   55,    0
114682,19821014,   41,    0
114682,19821015,    3,    0
114682,19821016,   65,    0
114682,19821017,   91,    0
114682,19821018,   86,    0
114682,19821019,  112,    0
114682,19821020,   50,    0
114682,19821021,   80,    0
114682,19821022,    0,    0
114682,19821023,   33,    0
114682,19821024,   46,    0
114682,19821025,   75,    0
114682,19821026,   36,    0
114682,19821027,  153,    0
114682,19821028,   99,    0
114682,19821029,   98,    0
114682,19821030,  113,    0
114682,19821031,   45,    0
114682,19821101,   44,    0
114682,19821102,   62,    0
114682,19821103,   87,    0
114682,19821104,   77,    0
114682,19821105,   48,    0
114682,19821106,   60,    0
114682,19821107,   22,    0
114682,19821108,   55,    0
114682,19821109,   84,    0
114682,19821110,   56,    0
114682,19821111,   41,    0
114682,19821112,   98,    0
114682,19821113,  201,    0
114682,19821114,  132,    0
114682,19821115,   57,    0
114682,19821116,   84,    0
114682,19821117,   86,    0
114682,19821118,  139,    0
114682,19821119,  105,    0
114682,19821120,  116,    0
114682,19821121,   91,    0
114682,19821122,   84,    0
114682,19821123,   84,    0
114682,19821124,   99,    0
114682,19821125,   89,    0
114682,19821126,  106,    0
114682,19821127,   27,    0
114682,19821128,   21,    0
114682,19821129,   96,    0
114682,19821130,   95,    0
114682,19821201,   82,    0
114682,19821202,  113,    0
114682,19821203,   57,    0
114682,19821204,   21,    0
114682,19821205,  113,    0
114682,19821206,   48,    0
114682,19821207,   10,    0
114682,19821208,    7,    0
114682,19821209,   48,    0
114682,19821210,   76,    0
114682,19821211,   91,    0
114682,19821212,   70,    0
114682,19821213,   87,    0
114682,19821214,   55,    0
114682,19821215,   89,    0
114682,19821216,  137,    0
114682,19821217,  146,    0
114682,19821218,   94,    0
114682,19821219,   74,    0
114682,19821220,  127,    0
114682,19821221,  178,    0
114682,19821222,  135,    0
114682,19821223,   65,    0
114682,19821224,  124,    0
114682,19821225,   91,    0
114682,19821226,   81,    0
114682,19821227,  111,    0
114682,19821228,   58,    0
114682,19821229,   51,    0
114682,19821230,   91,    0
114682,19821231,   99,    0
114682,19830101,   14,    0
114682,19830102,   24,    0
114682,19830103,   36,    0
114682,19830104,  115,    0
114682,19830105,  108,    0
114682,19830106,  137,    0
114682,19830107,  120,    0
114682,19830108,   91,    0
114682,19830109,   50,    0
114682,19830110,   93,    0
114682,19830111,   36,    0
114682,19830112,   50,    0
114682,19830113,   55,    0
114682,19830114,   31,    0
114682,19830115,   77,    0
114682,19830116,   74,    0
114682,19830117,  103,    0
114682,19830118,  118,    0
114682,19830119,   55,    0
114682,19830120,  141,    0
114682,19830121,   77,    0
114682,19830122,  101,    0
114682,19830123,  103,    0
114682,19830124,   79,    0
114682,19830125,  165,    0
114682,19830126,   22,    0
114682,19830127,   46,    0
114682,19830128,   77,    0
114682,19830129,  146,    0
114682,19830130,   82,    0
114682,19830131,  117,    0
114682,19830201,  127,    0
114682,19830202,  118,    0
114682,19830203,   55,    0
114682,19830204,   75,    0
114682,19830205,   87,    0
114682,19830206,   57,    0
114682,19830207,   86,    0
114682,19830208,  137,    0
114682,19830209,  141,    0
114682,19830210,   58,    0
114682,19830211,   24,    0
114682,19830212,   56,    0
114682,19830213,    8,    0
114682,19830214,  101,    0
114682,19830215,   41,    0
114682,19830216,   88,    0
114682,19830217,  101,    0
114682,19830218,   77,    0
114682,19830219,   81,    0
114682,19830220,   60,    0
114682,19830221,   48,    0
114682,19830222,   62,    0
114682,19830223,   98,    0
114682,19830224,   68,    0
114682,19830225,   45,    0
114682,19830226,   72,    0
114682,19830227,   52,    0
114682,19830228,   69,    0
114682,19830301,  108,    0
114682,19830302,  113,    0
114682,19830303,   97,    0
114682,19830304,   65,    0
114682,19830305,   84,    0
114682,19830306,   62,    0
114682,19830307,   70,    0
114682,19830308,   58,    0
114682,19830309,   34,    0
114682,19830310,   80,    0
114682,19830311,   94,    0
114682,19830312,  130,    0
114682,19830313,   74,    0
114682,19830314,   27,    0
114682,19830315,   51,    0
114682,19830316,   82,    0
114682,19830317,   79,    0
114682,19830318,   53,    0
114682,19830319,   31,    0
114682,19830320,   57,    0
114682,19830321,   10,    0
114682,19830322,  118,    0
114682,19830323,  160,    0
114682,19830324,  101,    0
114682,19830325,  172,    0
114682,19830326,   86,    0
114682,19830327,    0,    0
114682,19830328,   31,    0
114682,19830329,   91,    0
114682,19830330,   93,    0
114682,19830331,   65,    0
